,Unnamed: 0,USER,AGENT,Persuasion Strategy,User Sentiment (-1 to 1),Persona Detail,Task Info,Domain Info,INTENT,Agent Dialouge Act,Slot-Value,Value,B-I-O Tag,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
4912,4912,"On the downside, it's very beautiful. It should have at least 5000 mAh.",Then you should try purchasing a Zenfone 3s Max ZC521TL model. It has a 5000 mAh battery and supports 4G dual sim. It will set you back 230 EUR.,2,0,,Phone,Electronic,Request,Inform,Battery-5000,5000,O O O O O O O O O O O B-Battery O,,,,,,,,,,,,,,
4913,4913,"No, she won't trust that phone that isn't Motorola.",The sensor on this model is 13 Megapixels. It captures pictures that are crisp and transparent. It has all the things which your mother prefer.,2,-1,,Phone,Electronic,Reject,EmotionalAppeal,Brand-motorola,motorola,O O O O O O O O B-Brand,,,,,,,,,,,,,,
4914,4914,"For the time being, I think I'll abandon the plan. I'll hold off until new models are out. Thank you for your time.",Sure! Is there anything else I can assist you with?,2,1,,Phone,Electronic,Reject,Request,n,,O O O O O O O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
4915,4915,"No, thank you. I'll wait.","Okay, have a nice day.",2,0,,Phone,Electronic,Close,Close,n,,O O O O O,,,,,,,,,,,,,,
4916,4916,382,382,,,,,,,,n,,,,,,,,,,,,,,,,
4917,4917,Will you be able to assist me in choosing an Android phone?,"Hello there. Yes, please tell me what features you want in your phone.",0,0,,Phone,Electronic,PhoneSelReq,TaskSpecificationReq,OS-ANDROID,ANDROID,O O O O O O O O O O B-OS O,,,,,,,,,,,,,,
4918,4918,"On my sister's birthday, I'd like to give it to her. The camera would take precedence. Please search for a file with a resolution of 20MP.","On her phone, what colour does she prefer?",2,0,,Phone,Electronic,Inform,Request,Camera-20,20,O O O O O O O O O O O O B-Camera O O O O O O O O O O O O B-Camera,,,,,,,,,,,,,,
4919,4919,Dark blue or Meteor Gray are two colours she would adore.,It was a good decision. What is the display size that she prefers?,2,0,,Phone,Electronic,Inform,Request,Colour-,UNK,O B-Colour I-Colour O B-Colour I-Colour O O O O O,,,,,,,,,,,,,,
4920,4920,"I don't think the display size would be a problem. However, you must see for at least 5 inches.",What would you like to spend your money on?,2,0,,Phone,Electronic,Inform,Request,Display-5,5,O O O O O O O O O O O O O O O O O B-Display O,,,,,,,,,,,,,,
4921,4921,"No, I'm not on a budget. I just want to buy her a fantastic phone.","Okay, here's a very attractive One E9+. It has an Android operating system and a main camera with a resolution of 20 Megapixels. It's available in Meteor Gray.",2,0,,Phone,Electronic,Inform,Result,Budget-,UNK,O O O O O B-Cost O O O O O O O O O,,,,,,,,,,,,,,
4922,4922,What other fearures does it have?,It has a 3 GB RAM and a 2800mAh battery. It's a stunning handset.,2,0,,Phone,Electronic,Request,Inform,Feature-,UNK,O O B-Feature O O O,,,,,,,,,,,,,,
4923,4923,"Oh, and RAM is very less need atleast 4 GB.",Then you should think about purchasing Desire 10 Pro. It includes all you requested.,2,-1,,Phone,Electronic,Reject,Recommend,RAM-,UNK,O O O O O O O O B-Ram O,,,,,,,,,,,,,,
4924,4924,How much does it cost?,It will set you back 460 EUR.,2,0,,Phone,Electronic,Request,Inform,Cost-,UNK,O O O O B-Cost,,,,,,,,,,,,,,
4925,4925,Is it 460 EUR? Is it a laptop or a phone? It is extremely expensive. I'm only allowed to pay up to 300 EUR.,"For your budget, you can choose the Lumia 950 Dual SIM. It is available in a stunning Black colour. She'll adore it. It will set you back 280 EUR.",2,0,,Phone,Electronic,Reject,Recommend,Cost-,UNK,O O B-Cost O O O O O O O O O O O O O O O O O O O B-Cost O,,,,,,,,,,,,,,
4926,4926,What about the camera?,The main camera on this handset is 20 megapixels.,2,0,,Phone,Electronic,Request,Inform,Camera-,UNK,O O O B-Camera,,,,,,,,,,,,,,
4927,4927,Will you please book it for me?,Sure. Would you like to buy anything else also for your sister?,2,0,,Phone,Electronic,BookingReq,TaskReq,n,,O O O O O O O,,,,,,,,,,,,,,
4928,4928,No that's it for now. I think it is a good gift.,Indeed. Your sister will love this. Booking done.,2,0,,Phone,Electronic,Inform,Booking,n,,O O O O O O O O O O O O,,,,,,,,,,,,,,
4929,4929,Thank you so much for your support.,You are welcome.,2,1,,Phone,Electronic,Close,Close,n,,O O O O O O O,,,,,,,,,,,,,,
4930,4930,383,383,,,,,,,,n,,,,,,,,,,,,,,,,
4931,4931,Hello and good evening. I'd like to purchase a phone that meets all of my specifications.,Hello and good evening. I'd like to see what sort of phone you're searching for.,0,0,,Phone,Electronic,PhoneSelReq,TaskSpecificationReq,n,,O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
4932,4932,It should have an internal storage capacity of 64 GB.,"Yes, we have a number of phones that meet these specifications; do you have any additional requirements?",4,0,,Phone,Electronic,Inform,Request,Storage-64,64,O O O O O B-Storage O O O O,,,,,,,,,,,,,,
4933,4933,Only the HTC brand has my confidence. Could you show me any HTC images?,"HTC's Desire 10 Pro, a dual-sim 4G tablet, is worth checking out.",4,0,,Phone,Electronic,Request,Recommend,Brand-HTC,HTC,O O B-Brand O O O O O O O O O B-Brand O,,,,,,,,,,,,,,
4934,4934,What colour is it?,Stone Black is one of the colours available.,4,0,,Phone,Electronic,Request,Inform,Colour-,UNK,O B-Colour O O,,,,,,,,,,,,,,
4935,4935,"No, i like Meteor Grey colour.","Then the HTC One E9+ in Meteor Gray, which is available in a variety of colours, would be beneficial. It is appropriate for your needs.",4,-1,,Phone,Electronic,Reject,Recommend,Colour-GRAY,GRAY,O O O B-Colour I-colour O,,,,,,,,,,,,,,
4936,4936,What other features does it have?,It has a 3 GB RAM and a 2800mAh battery.,4,0,,Phone,Electronic,Request,Inform,Feature-,UNK,O O B-Feature O O O,,,,,,,,,,,,,,
4937,4937,Please show me a phone with 4 GB RAM.,"It's a 4G dual-sim handset. Although the phone was launched in March of 2015, it remains one of HTC's best-selling models.",4,0,,Phone,Electronic,Request,Inform,RAM-4,4,O O O O O O B-RAM O O,,,,,,,,,,,,,,
4938,4938,What is the cost?,It is available for just 320 EUR.,4,0,,Phone,Electronic,Request,Inform,Cost-,UNK,O O O B-Cost,,,,,,,,,,,,,,
4939,4939,Will it take a decent photo?,"Yes, it has a highly rated primary camera of 20 MP and a secondary camera of 13 MP.",4,0,,Phone,Electronic,Request,Inform,Camera-,UNK,O O O O B-Camera O,,,,,,,,,,,,,,
4940,4940,"Okay, that will suffice. Could you kindly take care of the billing? Also, please have a discount.","Yes, there is a discount.",4,0,,Phone,Electronic,Request,Inform,n,,O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
4941,4941,"So, please continue with the booking.","Excellent, it has been booked for you. Your bookin id is-765786.",4,1,,Phone,Electronic,BookingReq,Booking,n,,O O O O O O,,,,,,,,,,,,,,
4942,4942,Thank you so much.,You are welcome.,4,1,,Phone,Electronic,Close,Close,n,,O O O O,,,,,,,,,,,,,,
4943,4943,384,384,,,,,,,,n,,,,,,,,,,,,,,,,
4944,4944,"Hello, I saw a camera at my friend's home. I fall in love with it right away. Can you help me with the specifics?","Hello there. Yes, I am here to help you. Will you be able to explain it?",1,0,,"Camera, Phone",Electronic,CameraSelReq,TaskSpecificationReq,n,,O O O O O O O O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
4945,4945,"I don't know much about it, but I know it's a Canon product. Then I took a snapshot of it. It appears as follows: WikimediaCommons/thumb/2/21/Canon A720 IS.jpg/1200 px-Canon A720 IS.jpg https://upload.","Yes, it seems to be a Canon product. We have a Canon PowerShot A720 IS which looks similar to the picture.",1,0,,"Camera, Phone",Electronic,Inform,Result,n,,O O O O O O O O O O O B-Brand O O O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
4946,4946,What about the pixels?,"It has an average resolution of 8 pixels, a zoom range of 38 pixels, and a zoom range of 210 pixels.",1,0,,"Camera, Phone",Electronic,Request,Inform,Pixels-,UNK,O O O B-Display,,,,,,,,,,,,,,
4947,4947,How much is it going to cost me?,This gadget will set you back 399 EUR.,1,0,,"Camera, Phone",Electronic,Request,Inform,Cost-,UNK,O O O O O O B-Cost O,,,,,,,,,,,,,,
4948,4948,Show me something under 150EUR. I can't afford this.,The Canon PowerShot A710 IS is a 139 EUR camera.,1,-1,,"Camera, Phone",Electronic,Reject,Recommend,Budget-150,150,O O O O B-Cost O O O O,,,,,,,,,,,,,,
4949,4949,Kindly book it for me.,It has been booked for you. Is there anything else I can assist you with?,1,1,,"Camera, Phone",Electronic,BookingReq,Booking,n,,O O O O O,,,,,,,,,,,,,,
4950,4950,I want to purchase a phone also.,Would you please tell me what kind of phone you want to buy?,1,0,,"Camera, Phone",Electronic,PhoneSelReq,TaskSpecificationReq,n,,O O O O O O O,,,,,,,,,,,,,,
4951,4951,I want a 32 GB storage.,We have a lot of options. Could you please tell me more of your preference?,1,0,,"Camera, Phone",Electronic,Inform,Request,Storage-32,32,O O O B-Storage O O,,,,,,,,,,,,,,
4952,4952,It should have a battery with a capacity of at least 5000mAh.,"Okay, do you have any brand preferences?",1,0,,"Camera, Phone",Electronic,Inform,BrandReq,Battery-5000,5000,O O O O B-Battery O O O O O I-Battery O,,,,,,,,,,,,,,
4953,4953,"I've previously used Allview. This phone performed admirably. As a result, I'll go for Allview once more.",We have Model P8 Energy Pro. It includes all the features you requested.,1,0,,"Camera, Phone",Electronic,Inform,Result,Brand-ALLVIEW,ALLVIEW,O O O B-Brand O O O O O O O O O O B-Brand O O,,,,,,,,,,,,,,
4954,4954,What is the cost?,It will set you back 420 EUR.,1,0,,"Camera, Phone",Electronic,Request,Inform,Cost-,UNK,O O O B-Cost,,,,,,,,,,,,,,
4955,4955,It's a little pricey.,It has all the features which you want in your phone. If you could push your budget a bit then you should consider this.,1,-1,,"Camera, Phone",Electronic,Reject,CreadibilityAppeal,n,,O O O O,,,,,,,,,,,,,,
4956,4956,Is there any discount available?,It is already at its best price.,1,-1,,"Camera,Phone",,Reject,CreadibilityAppeal,n,,O O O O O,,,,,,,,,,,,,,
4957,4957,"Okay, then please make a reservation for both items.","Sure, here's your reservation number: 3831988.",1,0,,"Camera, Phone",Electronic,BookingReq,Booking,n,,O O O O O O O O O,,,,,,,,,,,,,,
4958,4958,Thank you for your support.,You're more than welcome.,1,1,,"Camera, Phone",Electronic,Close,Close,n,,O O O O O,,,,,,,,,,,,,,
4959,4959,385,385,,,,,,,,n,,,,,,,,,,,,,,,,
4960,4960,I want to purchase a laptop. Will you be able to assist me in choosing a laptop?,Hello there. I'm here to help you. Will you please tell me what specification you want in your laptop?,0,0,,Laptop,Electronic,LaptopSelReq,TaskSpecificationReq,n,,O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
4961,4961,"On my daughter's birthday, I'd like to give it to her. The key focus would be disk space. Please scan for a 1TB hard disc drive.","On her laptop, what CPU does she prefer?",2,0,,Laptop,Electronic,Inform,Request,Storage-1,1,O O O O O O O O O O O O O O O O O B-Storage O O O O B-Storage O O O,,,,,,,,,,,,,,
4962,4962,Intel Core i5-8250U is something she'll adore.,Okay. What is her preferred display size?,2,0,,Laptop,Electronic,Inform,Request,Processor-i5,i5,B-Processor I-Processor I-Processor O O O O,,,,,,,,,,,,,,
4963,4963,"I don't believe the panel size would be a problem. However, you must watch for at least 14 minutes.",Would you please tell me your budget?,2,0,,Laptop,Electronic,Inform,BudgetReq,n,,O O O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
4964,4964,"No, I'm not on a budget. I just want to buy her a fantastic laptop.","Okay, here's a nice-looking IdeaPad 330S-14IKB.",2,0,,Laptop,Electronic,Inform,Result,Budget-NA,,O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
4965,4965,What other features does it have?,It includes an Intel UHD Graphics 620 graphics card. It's a stunning handset.,2,0,,Laptop,Electronic,Request,Inform,Feature-,UNK,O O B-Feature O O O,,,,,,,,,,,,,,
4966,4966,"Is it a decent quality, and by that I mean a reliable brand?","Yes, it has a ranking of 3.3/5, and the brand name is Lenovo, which is now the most reliable.",2,-1,,Laptop,Electronic,FeedbackReq,Inform,n,,O O O O O O O O O O O O O,,,,,,,,,,,,,,
4967,4967,How much will it cost?,It will set you back 2099 EUR.,2,0,,Laptop,Electronic,Request,Inform,Cost-,UNK,O O O O B-Cost,,,,,,,,,,,,,,
4968,4968,Do you have any exclusive offers?,"Yes, we have; the price after discount is 1849 EUR.",2,0,,Laptop,Electronic,Request,Inform,n,,O O O O O O,,,,,,,,,,,,,,
4969,4969,"Okay, please book it for me.",Your booking has been done. The booking id is-766326.,2,1,,Laptop,Electronic,BookingReq,Booking,n,,O O O O O O,,,,,,,,,,,,,,
4970,4970,Thank you so much for your support.,You're more than welcome.,2,1,,Laptop,Electronic,Close,Close,n,,O O O O O O O,,,,,,,,,,,,,,
4971,4971,386,386,,,,,,,,n,,,,,,,,,,,,,,,,
4972,4972,Will you be able to assist me in choosing a laptop?,Hello there. Will you please tell me what features you want in your laptop?,0,0,,Laptop,Electronic,LaptopSelReq,TaskSpecificationReq,n,,O O O O O O O O O O O,,,,,,,,,,,,,,
4973,4973,"I'd like to give it to my nephew, but disk space can take precedence.128 GB SSD/1TB HDD is the best choice.","On her laptop, what graphics card does she prefer?",2,0,,Laptop,Electronic,Inform,Request,SSD-128,128,O O O O O O O O O O B-Storage O O O O O I-Storage O O O O,,,,,,,,,,,,,,
4974,4974,AMD Radeon 530 will be her favourite graphics card (4 GB),It was a good decision. What is her preferred display size?,2,0,,Laptop,Electronic,Inform,Request,GPU-AMD RADEON 530,AMD RADEON 530,B-Processor I-Processor I-Processor O O O O O O I-GPU O,,,,,,,,,,,,,,
4975,4975,I don't think the panel size would be a problem.,Would you please tell m the brand you prefer?,2,0,,Laptop,Electronic,Inform,BrandReq,n,,O O O O O O O O O O,,,,,,,,,,,,,,
4976,4976,It should be of Dell.,What would you like to spend on the product?,2,0,,Laptop,Electronic,Inform,Request,Brand-DELL,DELL,O O O O B-Brand,,,,,,,,,,,,,,
4977,4977,"No, I don't have any financial constraints. all I want to do is get her a fantastic phone.","Okay, here's a Dell Vostro 5471.",2,0,,Laptop,Electronic,Inform,Inform,Budget-NA,,O O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
4978,4978,What other features does it have?,The cpu is an Intel Core i7-8550U. It's a stunning laptop.,2,0,,Laptop,Electronic,Request,Inform,Feature-,UNK,O O B-Feature O O O,,,,,,,,,,,,,,
4979,4979,I don't think this much is enough.,"It has a ranking of 3.8/5, and the brand name is Dell, which is the most reliable.",2,-1,,Laptop,Electronic,Reject,Inform,n,,O O O O O O O,,,,,,,,,,,,,,
4980,4980,How much does it cost?,It will set you back 3799 EUR.,2,0,,Laptop,Electronic,Request,Inform,Cost-,UNK,O O O O B-Cost,,,,,,,,,,,,,,
4981,4981,"Okay, do you have any exclusive offers?",It is now on sale at a reduced price.,2,0,,Laptop,Electronic,Request,Inform,n,,O O O O O O O,,,,,,,,,,,,,,
4982,4982,"OK, please make a reservation for her.",Booking has been done with the booking i-7676545.,2,1,,Laptop,Electronic,BookingReq,Booking,n,,O O O O O O O,,,,,,,,,,,,,,
4983,4983,Thank you so much for your support.,You're more than welcome.,2,1,,Laptop,Electronic,Close,Close,n,,O O O O O O O,,,,,,,,,,,,,,
4984,4984,387,387,,,,,,,,n,,,,,,,,,,,,,,,,
4985,4985,"Hello, would you please assist me in purchasing a smartphone?",Hello and good evening. What kind of phone do you want to buy?,0,0,,Phone,Electronic,PhoneSelReq,TaskSpecificationReq,n,,O O O O O O O O O O,,,,,,,,,,,,,,
4986,4986,It should have a capacity of 64 GB.,"Yes, we have a number of phones that meet these specifications; do you have any additional requirements?",0,0,,Phone,Electronic,Inform,Request,Storage-,UNK,O O O O B-Storage O O O,,,,,,,,,,,,,,
4987,4987,Only the BlackBerry brand has my confidence.,"Okay. See the Porsche Design P'9983, which has 64 GB of internal memory and comes in black.",1,0,,Phone,Electronic,Inform,Result,Brand-BLACKBERRY,BLACKBERRY,O O B-Brand O O O O,,,,,,,,,,,,,,
4988,4988,What colour is it?,It is available in silver appearance.,1,0,,Phone,Electronic,Request,Inform,Colour-,UNK,O B-Colour O O,,,,,,,,,,,,,,
4989,4989,Is black an option because black is my favourite colour.,Silver is the only option available which is in high demand.,1,-1,,Phone,Electronic,Reject,CreadibilityAppeal,n,,O B-Colour O O O B-Colour O O O O,,,,,,,,,,,,,,
4990,4990,"Okay, what about the battery?",It has a battery capacity of 1800 mAh.,1,0,,Phone,Electronic,Request,Inform,Battery-,UNK,O O O O B-Battery,,,,,,,,,,,,,,
4991,4991,What about the RAM?,It has 2 GB of RAM.,1,0,,Phone,,Request,Inform,RAM-,UNK,O O O B-Ram,,,,,,,,,,,,,,
4992,4992,It should have atleast 4 GB of RAM,"Then there's the Life One X2 Mini, which is a BLU module.",1,-1,,Phone,Electronic,Reject,Recommend,RAM-4GB,4GB,O O O O B-Ram O O O,,,,,,,,,,,,,,
4993,4993,How much will it cost?,It is available for just 320 EUR.,1,0,,Phone,Electronic,Request,Inform,Cost-,UNK,O O O O B-Cost,,,,,,,,,,,,,,
4994,4994,What are the other features?,"Yes, it has a highly rated 13 MP main camera and an 8 MP secondary camera, as well as a 3000mAh battery from Blackberry, which is very healthy.",1,0,,Phone,Electronic,Request,Inform,Feature-,UNK,O O O O B-Feature,,,,,,,,,,,,,,
4995,4995,Will Blu module take decent pictures of higher resolution than the Blackberry?,"Yes, there is also a discount.",1,0,,Phone,Electronic,Request,Inform,Brand-BLU Model-MODULE,"BLU, MODULE",O B-Brand B-Model O O O O O O O O B-Blackberry,,,,,,,,,,,,,,
4996,4996,"Okay, please continue with the invoice.","Great, it has been booked for you with booking id-7876454.",1,0,,Phone,Electronic,BookingReq,Booking,n,,O O O O O O,,,,,,,,,,,,,,
4997,4997,Thank you so much.,You are most welcome. Thanks for buying from us.,1,1,,Phone,Electronic,Close,Close,n,,O O O O,,,,,,,,,,,,,,
4998,4998,388,388,,,,,,,,n,,,,,,,,,,,,,,,,
